open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
46696.35,46736.65,46685.1,46725.3,46699.24,46702.53,46692.14,46695.61,46687.04,46694.65,46711.96,46697.34,46665.16,46652.44,46509.07,46591.0,-2.58,-8.22,5.64,55.45,52.85,60.52,56.71,-17.24,179.76,17.05,10.31,17.72,58.0,0.12,0.0,54.63,46726.9,46687.04,46647.18,0.17,97.99,46744.65,46632.4,0.04,0.2,0.73,0.04,1,0,0,0,0,0.06,0.06,0.11,0.06,0.02,0.02,0.0,0.0,1,-1,0.08,0.07,0.03,0.04
46727.1,46731.8,46566.8,46597.35,46679.95,46667.47,46684.16,46677.75,46680.47,46685.38,46706.72,46693.42,46665.52,46651.35,46509.75,46591.07,-10.14,-8.61,-1.53,36.95,41.02,51.9,55.69,-82.82,-227.57,19.68,8.37,27.89,-79.8,-0.17,0.0,62.51,46732.21,46680.47,46628.73,0.22,-30.32,46744.65,46566.8,0.32,0.07,0.11,0.0,1,0,0,0,1,-0.27,0.27,0.35,0.28,0.01,0.07,0.0,0.0,-1,-1,-0.18,-0.19,0.07,0.06
46589.0,46660.85,46582.1,46649.55,46669.29,46661.49,46680.8,46672.62,46679.77,46681.97,46703.1,46691.7,46666.1,46651.32,46510.89,46591.65,-11.78,-9.24,-2.54,45.01,46.18,48.82,53.75,-53.47,-183.57,22.12,7.63,25.43,-33.7,-0.07,0.0,63.67,46732.77,46679.77,46626.77,0.23,21.49,46744.65,46566.8,0.2,0.18,-0.6,0.02,-1,0,0,0,0,0.11,0.11,0.17,0.13,0.02,0.01,0.0,0.02,-1,-1,-0.06,-0.07,0.08,0.06
46659.35,46844.0,46641.35,46824.45,46698.33,46715.81,46695.6,46700.23,46686.96,46695.54,46703.49,46696.9,46669.3,46654.74,46512.97,46593.97,1.02,-7.19,8.21,62.37,58.85,52.22,50.98,-7.05,241.94,21.1,23.9,20.43,148.1,0.32,-0.0,73.6,46769.35,46686.96,46604.56,0.35,133.44,46844.0,46566.8,0.04,0.55,1.48,0.04,1,0,0,0,0,0.37,0.37,0.43,0.35,0.04,0.04,0.02,0.0,1,-1,0.29,0.28,0.12,0.09
46821.15,46862.3,46777.5,46777.5,46714.83,46736.38,46704.96,46714.28,46690.73,46703.35,46702.18,46700.06,46672.19,46657.18,46514.76,46595.79,7.3,-4.29,11.59,57.15,55.19,70.26,57.1,-28.7,237.72,20.42,23.71,18.76,93.5,0.2,-0.0,74.4,46781.98,46690.73,46599.48,0.39,97.54,46862.3,46566.8,0.18,0.45,3.01,0.14,1,0,0,0,0,-0.1,0.1,0.18,0.09,0.09,0.0,0.0,0.01,1,1,0.19,0.16,0.13,0.1
46764.1,46791.15,46634.95,46754.0,46720.57,46742.25,46709.9,46721.5,46693.08,46708.17,46701.64,46702.18,46675.32,46659.09,46516.35,46597.37,10.25,-1.38,11.64,54.69,53.44,75.87,66.11,-36.65,58.64,20.19,20.42,28.85,49.5,0.11,-0.0,80.24,46788.22,46693.08,46597.94,0.41,82.02,46862.3,46566.8,0.23,0.4,4.17,0.26,1,1,0,0,0,-0.05,0.05,0.33,0.02,0.06,0.25,0.0,0.03,1,1,0.13,0.1,0.14,0.1
46749.45,46812.75,46706.45,46782.55,46757.61,46755.68,46718.78,46732.6,46699.74,46715.25,46701.68,46705.33,46679.2,46661.54,46518.14,46599.21,14.73,1.84,12.89,57.11,55.25,69.22,71.78,-26.99,111.45,19.63,20.41,26.18,88.75,0.19,-0.0,82.1,46800.2,46699.74,46599.27,0.43,91.21,46862.3,46566.8,0.17,0.46,4.76,0.3,1,0,0,1,0,0.06,0.06,0.23,0.07,0.06,0.09,0.0,0.01,1,1,0.18,0.14,0.15,0.11
46782.45,46830.7,46765.3,46829.7,46793.64,46780.36,46731.46,46750.25,46708.13,46726.15,46703.42,46710.21,46683.53,46664.87,46520.15,46601.5,21.83,5.84,15.99,60.83,58.07,75.11,73.4,-11.03,142.79,18.83,20.81,24.67,126.85,0.27,0.0,80.91,46821.72,46708.13,46594.54,0.49,103.51,46862.3,46566.8,0.07,0.56,6.02,0.37,1,0,0,0,0,0.1,0.1,0.14,0.1,0.0,0.04,0.0,0.0,1,1,0.26,0.22,0.16,0.12
46832.45,46867.85,46796.1,46835.6,46795.87,46798.77,46747.1,46765.77,46716.01,46736.58,46707.32,46715.12,46688.46,46668.25,46522.31,46603.83,27.62,10.19,17.42,61.28,58.41,83.76,76.03,-10.71,140.44,17.53,22.79,23.09,156.35,0.33,0.0,80.26,46841.4,46716.01,46590.62,0.54,97.69,46867.85,46566.8,0.07,0.57,7.37,0.46,1,1,0,0,0,0.01,0.01,0.15,0.01,0.07,0.08,0.01,0.0,1,1,0.26,0.21,0.17,0.14
46836.0,46857.0,46775.95,46818.9,46804.15,46805.48,46759.49,46775.43,46722.92,46744.42,46711.19,46719.19,46692.65,46671.23,46524.31,46605.97,30.5,14.26,16.25,59.2,57.02,87.33,82.07,-16.26,97.69,16.62,21.15,23.22,123.9,0.27,0.0,80.31,46854.83,46722.92,46591.01,0.56,86.38,46867.85,46566.8,0.1,0.54,8.28,0.52,1,0,0,0,1,-0.04,0.04,0.17,0.04,0.04,0.09,0.0,0.0,1,1,0.21,0.16,0.17,0.14
46821.0,46894.5,46789.0,46848.05,46822.96,46819.67,46771.76,46788.63,46731.96,46754.29,46714.24,46724.25,46698.63,46674.73,46526.33,46608.38,34.74,18.35,16.39,61.65,58.82,86.28,85.79,-14.17,106.78,15.66,22.47,21.09,122.75,0.26,0.0,82.11,46871.91,46731.96,46592.0,0.6,91.48,46894.5,46566.8,0.1,0.6,9.19,0.57,1,0,0,0,0,0.06,0.06,0.23,0.06,0.1,0.07,0.0,0.0,1,1,0.25,0.2,0.18,0.15
46845.8,46894.8,46824.9,46872.2,46840.89,46837.18,46799.25,46803.83,46741.71,46765.52,46717.87,46730.05,46704.71,46678.64,46528.46,46611.0,39.59,22.6,16.99,63.6,60.27,87.56,87.06,-6.89,109.7,14.77,21.12,19.79,274.85,0.59,0.0,81.24,46891.84,46741.71,46591.58,0.64,93.46,46894.8,46566.8,0.05,0.65,10.33,0.63,1,0,0,0,0,0.05,0.05,0.15,0.06,0.05,0.04,0.0,0.0,1,1,0.28,0.23,0.14,0.16
46876.2,46886.6,46803.75,46863.45,46847.64,46845.94,46820.64,46814.67,46750.72,46774.84,46721.88,46735.28,46711.2,46682.3,46530.71,46613.52,42.25,26.53,15.72,62.36,59.47,89.79,87.88,-9.56,86.56,13.83,19.58,20.21,213.9,0.46,0.0,81.35,46907.23,46750.72,46594.21,0.67,86.01,46894.8,46566.8,0.07,0.63,11.14,0.67,1,0,0,0,0,-0.02,0.02,0.18,0.03,0.02,0.13,0.01,0.0,1,1,0.24,0.19,0.08,0.17
46856.85,46918.05,46819.1,46882.2,46856.96,46858.02,46826.42,46826.95,46761.01,46785.07,46725.89,46741.04,46717.7,46686.26,46532.91,46616.19,45.34,30.29,15.05,63.98,60.64,91.12,89.49,-10.21,96.0,13.23,20.62,18.48,57.75,0.12,0.0,82.61,46923.56,46761.01,46598.46,0.7,87.28,46918.05,46566.8,0.08,0.67,11.85,0.71,1,0,0,1,0,0.04,0.04,0.21,0.05,0.08,0.08,0.0,0.01,1,1,0.26,0.21,0.09,0.18
46883.35,46911.3,46876.85,46889.65,46871.11,46868.57,46837.63,46838.35,46771.29,46795.03,46728.7,46746.87,46723.75,46690.29,46535.16,46618.91,47.84,33.8,14.04,64.63,61.11,90.72,90.54,-8.09,103.75,12.68,19.98,17.91,112.15,0.24,0.0,79.17,46938.99,46771.29,46603.59,0.72,85.29,46918.05,46566.8,0.06,0.69,12.47,0.74,1,0,0,0,0,0.02,0.02,0.07,0.01,0.05,0.01,0.0,0.0,1,1,0.25,0.2,0.09,0.18
46888.05,46910.4,46847.05,46910.4,46883.58,46882.51,46853.27,46851.45,46781.59,46806.02,46732.11,46753.28,46729.99,46694.65,46537.56,46621.81,50.91,37.22,13.68,66.45,62.41,93.14,91.66,-2.28,98.2,11.91,18.82,19.59,156.4,0.33,0.0,78.04,46956.74,46781.59,46606.44,0.75,86.77,46918.05,46566.8,0.02,0.73,13.4,0.78,1,0,0,0,0,0.04,0.04,0.14,0.05,0.0,0.09,0.0,0.0,1,1,0.28,0.22,0.08,0.19
46922.5,46938.85,46851.95,46855.45,46880.23,46873.49,46860.56,46852.18,46789.67,46810.72,46735.44,46757.29,46735.83,46697.83,46539.58,46624.14,48.35,39.45,8.9,57.95,57.08,87.4,90.42,-27.44,84.25,11.42,19.92,18.05,72.9,0.16,0.0,78.67,46962.78,46789.67,46616.56,0.74,69.0,46938.85,46566.8,0.18,0.62,13.07,0.76,1,0,0,0,1,-0.12,0.12,0.19,0.14,0.03,0.01,0.03,0.0,1,1,0.14,0.1,0.06,0.19
46856.25,46873.5,46825.65,46847.35,46877.01,46864.78,46862.32,46851.3,46796.9,46814.21,46738.58,46760.82,46741.13,46700.79,46541.55,46626.36,45.15,40.59,4.56,56.8,56.34,80.06,86.87,-30.11,23.32,10.72,19.03,19.7,17.65,0.04,0.0,76.47,46966.94,46796.9,46626.85,0.73,64.84,46938.85,46566.8,0.2,0.6,12.52,0.72,1,0,0,0,0,-0.02,0.02,0.1,0.02,0.04,0.05,0.0,0.0,1,1,0.11,0.07,0.06,0.19
46846.55,46897.65,46839.25,46888.45,46878.26,46872.67,46867.61,46858.05,46807.36,46821.28,46742.2,46765.83,46746.68,46704.51,46543.78,46628.97,45.4,41.55,3.85,61.04,59.18,75.29,80.91,-16.58,63.37,10.26,20.27,18.61,52.85,0.11,0.0,75.18,46972.84,46807.36,46641.87,0.71,74.5,46938.85,46566.8,0.11,0.69,11.97,0.7,1,0,0,1,0,0.09,0.09,0.12,0.09,0.02,0.02,0.0,0.0,1,1,0.17,0.14,0.06,0.18
46891.4,46908.45,46823.85,46840.05,46868.34,46861.8,46869.72,46854.78,46814.61,46823.07,46744.3,46768.74,46752.26,46707.19,46545.82,46631.07,41.22,41.48,-0.26,54.28,54.77,70.26,75.2,-42.51,18.33,9.55,18.66,18.57,21.15,0.05,0.0,75.85,46972.29,46814.61,46656.92,0.67,58.07,46938.85,46566.8,0.21,0.58,10.67,0.61,1,0,0,0,1,-0.1,0.1,0.18,0.11,0.04,0.03,0.01,0.0,1,1,0.05,0.04,0.05,0.17
46839.65,46909.15,46834.15,46901.25,46866.51,46874.95,46875.04,46863.23,46823.41,46830.52,46747.62,46773.93,46758.1,46711.03,46548.05,46633.75,42.36,41.66,0.7,60.27,58.84,73.08,72.88,-21.67,72.47,8.89,17.4,17.26,53.2,0.11,0.0,75.79,46979.8,46823.41,46667.01,0.67,74.89,46938.85,46566.8,0.08,0.71,10.49,0.6,1,0,0,1,0,0.13,0.13,0.16,0.13,0.02,0.01,0.0,0.0,1,1,0.17,0.15,0.05,0.17
46898.7,46924.1,46880.1,46914.8,46878.38,46888.23,46879.3,46872.61,46839.28,46838.54,46751.37,46779.46,46763.46,46715.07,46550.46,46636.55,43.85,42.1,1.75,61.47,59.68,73.69,72.34,-14.76,134.35,8.59,18.11,16.52,42.6,0.09,0.0,73.52,46961.36,46839.28,46717.2,0.52,80.93,46938.85,46582.1,0.05,0.71,8.23,0.6,1,0,0,0,0,0.03,0.03,0.09,0.03,0.02,0.04,0.0,0.01,1,1,0.16,0.16,0.06,0.13
46916.15,46916.15,46870.3,46870.3,46882.97,46882.25,46879.99,46872.19,46850.32,46841.57,46754.02,46783.02,46768.74,46718.14,46552.64,46638.88,40.97,41.87,-0.9,55.53,55.75,73.83,73.53,-42.08,57.91,8.08,17.28,16.75,6.85,0.01,0.0,71.55,46936.39,46850.32,46764.24,0.37,61.61,46938.85,46634.95,0.15,0.5,5.68,0.58,1,0,0,0,1,-0.09,0.09,0.1,0.1,0.0,0.0,0.0,0.0,1,1,0.04,0.06,0.06,0.09
46870.45,46912.35,46870.45,46908.25,46886.93,46890.92,46882.6,46878.74,46854.5,46847.92,46757.92,46787.93,46774.12,46721.91,46555.07,46641.56,41.27,41.75,-0.48,59.15,58.21,74.24,73.92,-20.42,93.44,7.62,16.53,16.02,26.05,0.06,0.01,69.44,46943.25,46854.5,46765.76,0.38,80.28,46938.85,46634.95,0.07,0.58,6.1,0.63,1,0,0,0,0,0.08,0.08,0.09,0.08,0.01,0.0,0.0,0.0,1,1,0.11,0.13,0.06,0.1
46910.35,46914.3,46882.95,46899.3,46898.78,46893.71,46883.56,46882.48,46860.59,46852.81,46761.24,46792.3,46775.44,46725.42,46557.52,46644.12,40.32,41.47,-1.14,57.95,57.42,69.41,72.49,-29.27,90.93,7.23,16.19,15.48,9.65,0.02,0.01,66.72,46943.92,46860.59,46777.27,0.36,73.22,46938.85,46634.95,0.08,0.56,5.52,0.58,1,0,0,0,0,-0.02,0.02,0.07,0.02,0.01,0.03,0.0,0.0,1,1,0.08,0.1,0.06,0.09
46898.95,46902.35,46878.5,46896.75,46897.88,46894.73,46882.2,46885.08,46867.73,46857.0,46764.21,46796.39,46776.8,46728.81,46559.77,46646.64,38.92,40.96,-2.04,57.6,57.19,73.05,72.23,-31.16,55.54,6.76,15.76,15.57,-13.65,-0.03,0.01,63.66,46936.5,46867.73,46798.97,0.29,71.1,46938.85,46706.45,0.09,0.41,4.36,0.53,1,1,0,0,0,-0.01,0.01,0.05,0.0,0.01,0.04,0.0,0.0,1,1,0.06,0.08,0.06,0.08
46894.35,46943.35,46882.55,46916.35,46898.19,46901.93,46888.28,46890.76,46874.42,46862.65,46767.31,46801.1,46778.25,46732.53,46562.16,46649.32,38.94,40.55,-1.61,59.66,58.55,72.61,71.69,-21.73,143.18,7.29,19.29,14.5,60.9,0.13,0.01,63.45,46934.18,46874.42,46814.66,0.25,85.08,46943.35,46765.3,0.06,0.32,3.7,0.51,1,0,0,1,0,0.04,0.04,0.13,0.05,0.06,0.03,0.0,0.01,1,1,0.09,0.11,0.06,0.07
46913.3,46948.5,46905.6,46926.8,46909.49,46910.22,46896.23,46897.31,46879.28,46868.76,46771.49,46806.03,46780.34,46736.37,46564.63,46652.08,39.34,40.31,-0.97,60.76,59.27,76.57,74.07,-17.41,169.02,7.89,18.93,13.79,79.45,0.17,0.01,61.98,46939.49,46879.28,46819.07,0.26,89.46,46948.5,46775.95,0.05,0.32,3.75,0.51,1,0,0,0,0,0.02,0.02,0.09,0.03,0.05,0.02,0.0,0.01,1,1,0.1,0.12,0.05,0.07
46926.4,46936.75,46903.5,46910.05,46909.85,46910.16,46898.39,46899.63,46883.0,46872.69,46776.12,46810.11,46781.2,46739.81,46567.13,46654.65,37.88,39.82,-1.95,58.03,57.58,76.67,75.28,-30.85,103.81,8.39,18.18,13.49,21.6,0.05,0.01,59.93,46941.12,46883.0,46824.88,0.25,73.27,46948.5,46775.95,0.08,0.29,3.5,0.48,1,0,0,0,0,-0.04,0.04,0.07,0.03,0.02,0.01,0.0,0.0,1,1,0.06,0.08,0.05,0.06
46909.05,46920.6,46889.0,46918.4,46913.67,46912.91,46906.22,46903.04,46887.98,46877.04,46781.31,46814.35,46782.29,46743.35,46569.6,46657.27,36.96,39.25,-2.29,59.02,58.2,75.87,76.37,-24.15,64.38,8.39,17.47,14.75,78.35,0.17,0.01,57.91,46940.01,46887.98,46835.94,0.22,79.23,46948.5,46789.0,0.06,0.28,2.99,0.44,1,0,0,0,0,0.02,0.02,0.07,0.02,0.0,0.04,0.0,0.0,1,1,0.06,0.09,0.03,0.06
46917.65,46925.55,46889.85,46911.5,46916.62,46912.44,46907.25,46904.58,46891.15,46880.33,46785.63,46818.16,46783.72,46746.68,46572.12,46659.8,35.27,38.46,-3.18,57.81,57.47,71.77,74.77,-29.68,55.25,8.53,17.31,14.08,10.25,0.02,0.01,56.32,46940.74,46891.15,46841.56,0.21,70.52,46948.5,46803.75,0.08,0.23,2.7,0.39,1,0,0,0,0,-0.01,0.01,0.08,0.01,0.02,0.05,0.0,0.0,1,1,0.04,0.07,0.03,0.05
46910.2,46923.8,46901.05,46918.8,46917.11,46914.56,46907.65,46907.17,46893.48,46883.99,46789.43,46822.11,46784.88,46750.09,46574.93,46662.38,34.13,37.59,-3.46,58.77,58.06,74.11,73.92,-23.83,69.76,8.65,16.79,13.66,4.0,0.01,0.01,53.92,46943.66,46893.48,46843.29,0.21,75.23,46948.5,46803.75,0.06,0.25,2.79,0.41,1,0,0,1,0,0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,1,1,0.05,0.07,0.03,0.05
46911.3,46921.2,46866.2,46866.2,46904.99,46898.44,46907.24,46899.72,46893.62,46882.3,46793.48,46823.84,46785.72,46752.39,46577.46,46664.41,28.65,35.8,-7.15,49.93,52.57,60.16,68.68,-66.02,-70.51,8.4,15.57,17.28,-4.1,-0.01,0.01,54.0,46943.49,46893.62,46843.74,0.21,22.51,46948.5,46819.1,0.18,0.1,1.93,0.2,1,0,0,0,0,-0.11,0.11,0.12,0.1,0.02,0.0,0.0,0.02,1,1,-0.06,-0.03,0.04,0.05
46868.5,46894.0,46851.1,46882.4,46899.46,46893.09,46904.66,46896.57,46893.62,46882.31,46797.52,46826.14,46786.45,46754.96,46580.21,46666.57,25.32,33.71,-8.38,52.31,53.97,50.78,61.68,-57.8,-129.26,8.59,14.67,18.31,-25.85,-0.06,0.01,53.21,46943.49,46893.62,46843.76,0.21,38.74,46948.5,46823.85,0.14,0.12,1.59,0.13,1,0,0,0,0,0.03,0.03,0.09,0.03,0.02,0.04,0.0,0.0,1,1,-0.02,0.0,0.04,0.05
46884.5,46903.7,46839.45,46859.75,46887.73,46881.98,46900.7,46889.87,46892.13,46880.16,46800.67,46827.45,46785.75,46757.04,46583.03,46668.5,20.62,31.09,-10.47,48.81,51.72,31.6,47.51,-81.38,-154.56,9.08,13.42,18.29,-39.55,-0.08,0.01,54.0,46944.13,46892.13,46840.13,0.22,18.86,46948.5,46823.85,0.19,0.08,1.04,0.05,1,0,0,0,1,-0.05,0.05,0.14,0.05,0.04,0.04,0.0,0.0,-1,1,-0.07,-0.04,0.05,0.06
46858.6,46866.6,46812.75,46820.35,46869.5,46861.44,46893.06,46877.23,46887.63,46874.46,46802.94,46827.18,46784.44,46758.29,46585.32,46670.01,13.56,27.58,-14.03,43.39,48.06,22.14,34.84,-94.4,-222.58,10.17,12.47,20.52,-76.4,-0.16,0.01,53.99,46947.51,46887.63,46827.74,0.26,-6.17,46948.5,46812.75,0.27,0.02,0.3,0.0,1,0,0,0,0,-0.08,0.08,0.12,0.08,0.02,0.02,0.0,0.0,-1,1,-0.14,-0.12,0.07,0.07
46819.95,46876.5,46816.4,46863.5,46858.44,46862.12,46887.78,46874.74,46888.03,46873.42,46807.22,46828.6,46783.53,46760.37,46587.88,46671.93,11.31,24.33,-13.02,49.95,51.97,20.53,24.75,-62.62,-126.52,10.82,12.78,18.9,-52.85,-0.11,0.01,54.42,46947.15,46888.03,46828.91,0.25,29.25,46948.5,46812.75,0.18,0.11,-0.55,0.01,-1,0,0,1,0,0.09,0.09,0.13,0.09,0.03,0.01,0.0,0.0,-1,1,-0.05,-0.02,0.07,0.06
46861.1,46883.25,46854.1,46854.1,46856.02,46859.45,46880.5,46870.98,46888.37,46871.58,46811.06,46829.6,46782.77,46762.23,46590.19,46673.75,8.67,21.2,-12.52,48.63,51.09,24.48,22.38,-69.54,-75.04,11.18,13.19,18.16,-72.7,-0.15,0.01,52.62,46946.62,46888.37,46830.11,0.25,20.59,46948.5,46812.75,0.2,0.09,-1.68,0.11,-1,0,0,0,0,-0.02,0.02,0.06,0.01,0.05,0.0,0.0,0.01,-1,1,-0.07,-0.04,0.07,0.06
46856.25,46879.9,46826.7,46867.55,46853.05,46862.15,46876.26,46870.36,46887.32,46871.19,46814.85,46831.09,46782.96,46764.32,46592.68,46675.67,7.58,18.47,-10.89,50.64,52.3,36.07,27.03,-59.63,-77.73,12.19,12.24,20.56,-42.5,-0.09,0.01,52.66,46946.28,46887.32,46828.36,0.25,33.23,46948.5,46812.75,0.17,0.12,-1.97,0.15,-1,0,0,0,0,0.03,0.03,0.11,0.02,0.03,0.06,0.0,0.0,-1,1,-0.04,-0.01,0.07,0.06
46863.15,46870.6,46840.55,46844.25,46849.95,46856.18,46868.84,46865.61,46887.53,46868.63,46818.12,46831.6,46782.88,46765.9,46595.04,46677.35,4.78,15.73,-10.96,47.19,50.04,31.34,30.63,-76.8,-80.94,13.14,11.73,19.7,-74.15,-0.16,0.01,51.04,46945.84,46887.53,46829.22,0.25,12.89,46948.5,46812.75,0.22,0.07,-3.33,0.43,-1,0,0,0,0,-0.05,0.05,0.06,0.04,0.02,0.01,0.0,0.01,-1,1,-0.09,-0.05,0.06,0.06
46848.35,46874.5,46840.55,46851.05,46856.09,46854.47,46862.8,46862.96,46885.02,46866.95,46821.8,46832.37,46782.71,46767.58,46597.39,46679.08,3.07,13.2,-10.13,48.3,50.7,30.6,32.67,-71.79,-63.13,13.84,11.71,18.74,-60.45,-0.13,0.01,49.82,46945.05,46885.02,46824.99,0.26,21.7,46948.5,46812.75,0.21,0.08,-3.64,0.49,-1,1,0,0,0,0.01,0.01,0.07,0.01,0.05,0.02,0.01,0.0,-1,1,-0.07,-0.03,0.05,0.07
46849.0,46878.1,46849.0,46870.4,46857.47,46859.78,46857.96,46864.32,46882.8,46867.28,46825.66,46833.86,46783.48,46769.62,46599.9,46680.98,3.24,11.21,-7.97,51.42,52.55,32.64,31.53,-53.51,-28.98,14.35,11.74,17.93,-48.4,-0.1,0.01,48.34,46941.53,46882.8,46824.07,0.25,39.44,46948.5,46812.75,0.17,0.12,-3.38,0.44,-1,0,0,0,0,0.04,0.04,0.06,0.05,0.02,0.0,0.0,0.0,-1,1,-0.03,0.01,0.04,0.06
46871.9,46878.85,46849.4,46873.9,46861.43,46864.49,46858.72,46866.06,46882.98,46867.91,46829.48,46835.43,46783.83,46771.69,46602.26,46682.9,3.62,9.69,-6.07,51.99,52.88,42.97,35.4,-45.79,-16.31,14.78,11.33,17.13,7.7,0.02,0.01,46.99,46941.58,46882.98,46824.39,0.25,42.25,46948.5,46812.75,0.16,0.13,-3.7,0.53,-1,1,0,0,0,0.01,0.01,0.06,0.0,0.01,0.05,0.0,0.0,-1,1,-0.02,0.01,0.04,0.06
46874.2,46875.1,46855.7,46862.05,46860.33,46863.68,46856.69,46865.33,46880.67,46867.35,46833.19,46836.47,46784.1,46773.47,46604.45,46684.69,2.93,8.34,-5.41,49.87,51.59,48.14,41.25,-56.29,-19.47,15.18,10.98,16.6,-20.35,-0.04,0.01,45.02,46938.74,46880.67,46822.6,0.25,33.97,46948.5,46812.75,0.18,0.11,-3.6,0.51,-1,0,0,0,1,-0.03,0.03,0.04,0.03,0.0,0.01,0.0,0.0,-1,1,-0.04,-0.01,0.03,0.06
46863.95,46919.15,46857.55,46899.6,46871.4,46875.65,46860.68,46871.56,46880.69,46870.43,46837.5,46838.95,46784.85,46775.97,46606.89,46686.82,5.35,7.74,-2.39,55.98,55.24,58.71,49.94,-21.79,118.31,14.48,16.75,15.02,39.85,0.09,0.01,46.21,46938.78,46880.69,46822.6,0.25,66.28,46948.5,46812.75,0.1,0.19,-3.04,0.36,-1,0,0,0,0,0.08,0.08,0.13,0.08,0.04,0.01,0.0,0.0,-1,1,0.04,0.06,0.04,0.06
46900.25,46906.35,46866.65,46884.65,46878.12,46878.65,46867.1,46873.94,46880.08,46871.78,46841.11,46840.74,46785.03,46778.12,46609.44,46688.79,5.99,7.39,-1.4,53.2,53.55,62.74,56.53,-33.7,118.15,13.83,15.71,14.09,64.3,0.14,0.01,45.74,46937.74,46880.08,46822.42,0.25,53.96,46948.5,46812.75,0.14,0.15,-2.73,0.3,-1,0,0,0,0,-0.03,0.03,0.08,0.03,0.01,0.04,0.0,0.0,-1,1,0.01,0.03,0.03,0.06
46885.6,46897.1,46872.0,46882.45,46880.53,46879.92,46869.0,46875.49,46878.39,46872.8,46844.88,46842.38,46784.97,46780.19,46612.09,46690.72,6.25,7.16,-0.91,52.78,53.3,70.0,63.82,-34.49,107.07,13.23,15.07,13.52,18.95,0.04,0.01,44.27,46933.62,46878.39,46823.15,0.24,53.68,46948.5,46812.75,0.14,0.15,-2.12,0.2,-1,0,0,0,0,-0.0,0.0,0.05,0.01,0.02,0.02,0.0,0.0,1,1,0.01,0.02,0.04,0.06
46881.5,46907.95,46877.15,46885.95,46882.94,46881.93,46872.18,46877.39,46876.34,46874.05,46848.54,46844.08,46785.08,46782.28,46614.8,46692.66,6.66,7.06,-0.4,53.41,53.66,66.87,66.54,-31.2,126.36,13.09,16.1,12.83,31.85,0.07,0.01,43.31,46927.11,46876.34,46825.58,0.22,59.46,46936.75,46812.75,0.11,0.16,-1.25,0.08,-1,0,0,1,0,0.01,0.01,0.07,0.01,0.05,0.01,0.0,0.0,1,1,0.02,0.03,0.04,0.06
46884.85,46897.85,46864.25,46874.65,46885.46,46879.5,46872.9,46876.89,46874.58,46874.11,46852.45,46845.28,46785.34,46784.11,46617.51,46694.47,6.01,6.85,-0.84,51.06,52.28,64.16,67.01,-41.82,57.18,12.38,15.19,14.27,7.1,0.02,0.01,42.61,46922.93,46874.58,46826.22,0.21,50.08,46925.55,46812.75,0.11,0.13,-0.74,0.03,-1,0,0,0,0,-0.02,0.02,0.07,0.02,0.03,0.02,0.0,0.0,1,1,0.0,0.0,0.04,0.05
46871.45,46881.4,46850.3,46878.1,46881.16,46879.03,46876.28,46877.11,46872.56,46874.49,46856.11,46846.57,46785.5,46785.97,46619.5,46696.3,5.7,6.62,-0.92,51.76,52.67,62.34,64.46,-39.95,-0.26,11.85,14.38,15.9,33.85,0.07,0.01,41.79,46916.61,46872.56,46828.51,0.19,56.29,46925.55,46812.75,0.1,0.14,0.0,0.0,1,0,0,0,0,0.01,0.01,0.07,0.01,0.01,0.05,0.0,0.01,1,1,0.01,0.01,0.03,0.05
46880.5,46892.15,46850.5,46859.05,46876.04,46872.37,46877.08,46873.83,46869.94,46873.02,46858.79,46847.06,46785.37,46787.42,46621.21,46697.92,3.88,6.07,-2.2,47.72,50.28,51.07,59.19,-65.01,-23.54,11.11,15.2,14.77,8.0,0.02,0.01,41.78,46910.51,46869.94,46829.37,0.17,36.58,46923.8,46812.75,0.14,0.1,0.42,0.01,1,0,0,0,1,-0.04,0.04,0.09,0.05,0.02,0.02,0.01,0.0,1,1,-0.02,-0.03,0.03,0.04
46856.45,46874.6,46826.85,46830.95,46865.74,46858.57,46873.13,46866.03,46865.54,46869.01,46863.46,46846.43,46785.09,46788.28,46622.91,46699.24,0.16,4.89,-4.73,42.46,46.98,33.21,48.88,-95.4,-143.26,11.13,13.97,17.58,-39.45,-0.08,0.01,42.21,46902.9,46865.54,46828.19,0.16,3.69,46921.2,46812.75,0.19,0.04,0.64,0.04,1,0,0,0,0,-0.06,0.06,0.1,0.05,0.04,0.01,0.0,0.01,1,1,-0.07,-0.08,0.04,0.04
